candidate_id,instance_id,family,family_label,restricted,topology,synthesis,actions,n_aux,retained_cubic,reduced,logical_Q,maximum_penalty,category,evidence_json,input_hash,historical_resources_json
9cb89d0770ed5bce63f23855,max3sat_022,max3sat,max3sat,False,grid12,canonical,"1,1,0,0,2",4,0,5,10,2.2,full,"{""applicable"":true,""assignments_checked"":1024,""encoded_polynomial_sha256"":""7ead0332b070096886481112c1e0a9d78af41a52bfb2744d9f626f22673f02f9"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",ee92587f0f74c7df1f25efd75226e7b8cafa25cb58d5173b60098ffb15d234e5,"{""D"": 54, ""G"": 76, ""J"": 0.55, ""M"": 2.2, ""Q"": 10, ""logical_Q"": 10}"
ac8e462f078dbb13368adc77,max3sat_022,max3sat,max3sat,False,grid12,canonical,"1,2,2,1,0",3,0,5,9,2.2,full,"{""applicable"":true,""assignments_checked"":512,""encoded_polynomial_sha256"":""cb9a8d8c3cd18c18f03c74ed1ac30ac8213f117a083bb6c384b373d790c926ad"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",76209a0332ebfe1ae20475bca4feca854a0a4df93157b8d08bdf7be04e91e5de,"{""D"": 42, ""G"": 61, ""J"": 0.4390625, ""M"": 2.2, ""Q"": 9, ""logical_Q"": 9}"
a91bbddee0c9cd82689ad4ce,max3sat_022,max3sat,max3sat,False,grid12,canonical,"2,0,2,2,2",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""f16ebd84b0cdfb5634d0e376ede201e94647a01d6bf1c98f5c4e96fae2a4f934"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",83030cad249a5c2cb59d8202431da7d14c7b64500e4e3aa8e24f61123d93c25b,"{""D"": 44, ""G"": 80, ""J"": 0.5635416666666667, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 11}"
6551219996dc7c476e6bc128,max3sat_022,max3sat,max3sat,False,grid12,canonical,"0,0,2,0,1",4,0,5,10,2.2,full,"{""applicable"":true,""assignments_checked"":1024,""encoded_polynomial_sha256"":""c8bbb7729d580ac8ebb48a1aece3410d9c945927e14f7310b139a1411034695c"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",aa771e3dafc20215f257523db4abf2189a7913115f2d5957ccbe2c5cf6e0e9e8,"{""D"": 39, ""G"": 73, ""J"": 0.5140625, ""M"": 2.2, ""Q"": 11, ""logical_Q"": 10}"
b72d9d292b81b3f93e243eee,max3sat_022,max3sat,max3sat,False,grid12,canonical,"1,1,1,2,0",4,0,5,10,2.2,full,"{""applicable"":true,""assignments_checked"":1024,""encoded_polynomial_sha256"":""d81ebb43b37875ab428bb13166cae57ca3ec11f3443f6ba71f56a0ae1179700f"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",d99bbbe9d91eb5fe6eab34d6e87b1e5b03daed0e706f66d81435c56bf4b80634,"{""D"": 40, ""G"": 71, ""J"": 0.5130208333333334, ""M"": 2.2, ""Q"": 10, ""logical_Q"": 10}"
7ef6dafe4842ff79cd7a61c7,max3sat_022,max3sat,max3sat,False,grid12,canonical,"2,0,2,1,1",3,0,5,9,3.3000000000000003,full,"{""applicable"":true,""assignments_checked"":512,""encoded_polynomial_sha256"":""2f265b23b5d455172713447c5bfb6298246d9a15beedf0f9187bb7b9057399b1"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",92f071748436598f48e1ac2938ed06636a598c558ed7ee474d7b35a1a3ee3dd7,"{""D"": 48, ""G"": 58, ""J"": 0.48125000000000007, ""M"": 3.3000000000000003, ""Q"": 9, ""logical_Q"": 9}"
1047b8614dda8c6d48e451e5,max3sat_022,max3sat,max3sat,False,grid12,canonical,"0,2,1,2,1",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""b11abe86b9fdca12a1d4e2adc2cf1c73e4ed6bdf01ac8ee3729f8f8fc0cae1b1"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",425e9f2aac2c99d745f03a69cf6ba5d373e8bb0a5ba2ef0899e7d74de5e30a33,"{""D"": 55, ""G"": 76, ""J"": 0.5802083333333334, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 11}"
bce2a7275af2060c2d55fae7,max3sat_022,max3sat,max3sat,False,grid12,canonical,"2,0,1,2,2",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""6848497de1794ef77ff07ab2a05c6ae9185644e3c989c61e55f023267c46e1ee"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",d16f7235b855469401ff621e3bd9c1efc0fd0843d73d7eadd2f0f9b88e968669,"{""D"": 44, ""G"": 80, ""J"": 0.5635416666666667, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 11}"
a5f07f3ee19282d9fcba6bd3,max3sat_022,max3sat,max3sat,False,grid12,canonical,"2,1,2,2,0",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""6d1c944d4be929b2560e5b0540d16bad307763531021b9954843e16d9de4d0c2"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",3ed9e692673f7e3b62ff0177fa6b02d294177f3af0f3353e5c936d63e6273495,"{""D"": 53, ""G"": 81, ""J"": 0.5838541666666668, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 11}"
7e9144cafe8e136ffa13d560,max3sat_022,max3sat,max3sat,False,grid12,canonical,"0,1,1,0,0",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""d99544fd0197a15728e975e46085ef165fc78c176b434e05930d1b7234617c7f"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",be981ca7991fcd821e30268265b25121be531a10d5e06ce5e2be3016f79648e6,"{""D"": 46, ""G"": 77, ""J"": 0.5630208333333334, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 11}"
108864536089136722aae0df,max3sat_022,max3sat,max3sat,False,grid12,canonical,"1,2,0,2,1",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""9305aa5d7db7e245a9c366b4e547723fe332260d2e76c30b57aee01b8149a051"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",4a47ebabd8e10279be3e8a137f31a807025d380409ab0a499c157fac05da8581,"{""D"": 55, ""G"": 76, ""J"": 0.5802083333333334, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 11}"
76f926c321bb4f1f3916ccee,max3sat_022,max3sat,max3sat,False,grid12,canonical,"0,1,0,0,0",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""7aeafd8736b4163ed31d9b7a9153afaab98a7d15562e326c587cee5c0a8ee135"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",b8e239e51e865d1e0ff5e5734e9ca490b1fdf0bc94c4daf6e1b92032ebeb1fa1,"{""D"": 57, ""G"": 86, ""J"": 0.6000000000000001, ""M"": 1.1, ""Q"": 12, ""logical_Q"": 11}"
159b5bd5c029d25ad7205943,max3sat_022,max3sat,max3sat,False,grid12,canonical,"1,1,2,0,2",4,0,5,10,2.2,full,"{""applicable"":true,""assignments_checked"":1024,""encoded_polynomial_sha256"":""4bc5c2201d6b0c780892dfcd58572520b0995d15454574a5ef1232738606a3df"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",6f63e74f7f4df1886d6b13533408ee34d0ab29a895908689a334add4e8670b17,"{""D"": 43, ""G"": 67, ""J"": 0.5130208333333334, ""M"": 2.2, ""Q"": 10, ""logical_Q"": 10}"
4553e02d660a95e99e7fdd85,max3sat_022,max3sat,max3sat,False,grid12,canonical,"0,1,0,2,0",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""224404bfd8886a55c050c3b185b77761e77991c963876498dc9056d4b1c9692a"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",2f4c471d99c8d30fc020252c7097aed609cede36049aaf0f7280d6437b91bacd,"{""D"": 60, ""G"": 82, ""J"": 0.6000000000000001, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 11}"
0999c6abc655d1810451c931,max3sat_022,max3sat,max3sat,False,grid12,canonical,"0,0,0,1,2",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""65e4512928af47ea6427c13169a1693caec39ac4233d9edd441ea0134ada3c9f"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",ea6706155962c500737c05ce4237ac790010fe4342297a2249d340273d737c60,"{""D"": 59, ""G"": 87, ""J"": 0.6057291666666667, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 11}"
9b5a9ff7bb4bbb80a91f770d,max3sat_022,max3sat,max3sat,False,grid12,canonical,"2,2,2,2,0",4,0,5,10,2.2,full,"{""applicable"":true,""assignments_checked"":1024,""encoded_polynomial_sha256"":""611c9a82b637641231a85f96708b39b9bb3dbd4ccab08245fa6aefc43cde1524"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",296416fdb8f1360f5efb30b553133b4768eb2f288c9d565cfbd0dc387bc7c1bd,"{""D"": 42, ""G"": 73, ""J"": 0.5203125, ""M"": 2.2, ""Q"": 10, ""logical_Q"": 10}"
fad559aa049e01a39858d23b,max3sat_022,max3sat,max3sat,False,grid12,canonical,"1,0,2,2,2",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""a228b0431a06d857fd6b7fb46c0c79f51ca5436371a70615c30bda64177afde1"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",7044d0d6cdbdb0b191b690f4444a1c6c2d5fd32b7cb865fc3155e3fda0ce3c3a,"{""D"": 44, ""G"": 80, ""J"": 0.5635416666666667, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 11}"
4e6ff378f0bec50d9189783a,max3sat_022,max3sat,max3sat,False,grid12,canonical,"1,2,1,1,0",4,0,5,10,2.2,full,"{""applicable"":true,""assignments_checked"":1024,""encoded_polynomial_sha256"":""53dc31bf9d3616f610eaee0a76f700297fa79b886599f33bb4840d401083fac0"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",f998cdb260d340a5240f56a50c468364a636349ebce680fdee4ae407d6c8022f,"{""D"": 47, ""G"": 70, ""J"": 0.5260416666666666, ""M"": 2.2, ""Q"": 10, ""logical_Q"": 10}"
9e71c16a509ce319b487c9d9,max3sat_022,max3sat,max3sat,False,grid12,canonical,"2,2,2,1,1",3,0,5,9,3.3000000000000003,full,"{""applicable"":true,""assignments_checked"":512,""encoded_polynomial_sha256"":""d33259880487c1bc9fcae73809a74372897c58f02b8b0da82aa4576c09e66578"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",598b9ffc5aee0215bd6557578cf2b140f68aba133b6650a4617dc1e104e77791,"{""D"": 38, ""G"": 59, ""J"": 0.46197916666666666, ""M"": 3.3000000000000003, ""Q"": 9, ""logical_Q"": 9}"
f96b98782ebda54b54720ca8,max3sat_022,max3sat,max3sat,False,grid12,canonical,"0,2,1,1,2",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""91614ea46c726f3a206b58d96e30fbb43430e6173992a43edf6c2836b144db84"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",dbd8980c67375d7f710764cc090920cd14490b0f3405b9f5b57feb7e4a7a67aa,"{""D"": 52, ""G"": 86, ""J"": 0.5895833333333333, ""M"": 1.1, ""Q"": 12, ""logical_Q"": 11}"
ed034eb3d0e06733d8de6888,max3sat_022,max3sat,max3sat,False,grid12,canonical,"2,1,1,2,2",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""9c15affe4bfebfe20dbab0670689ce59c184e332099f4f6692899467d25714e4"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",95b1c648f5c672580d65a6b8b3f45021604c2a1ba1d89a6eb376dbf56a3723e1,"{""D"": 44, ""G"": 80, ""J"": 0.5635416666666667, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 11}"
74516e6fc55bef6e86f1f384,max3sat_022,max3sat,max3sat,False,grid12,canonical,"1,1,2,0,1",3,0,5,9,2.2,full,"{""applicable"":true,""assignments_checked"":512,""encoded_polynomial_sha256"":""a207784004179631f845cd6e1fc1afbb251fec72f9dd1ee55410868b100b609f"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",08d7c162bd902d3a491547b1e8a1208c9882e493e685afcafd2b60882506c6ca,"{""D"": 34, ""G"": 57, ""J"": 0.4161458333333333, ""M"": 2.2, ""Q"": 9, ""logical_Q"": 9}"
35f72ab9aa10e05aeb52cd2d,max3sat_022,max3sat,max3sat,False,grid12,canonical,"0,1,0,2,2",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""d6328e753fea36da704d82ac145d30a9c9654cc43807ab50b66f988108666d7c"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",fc2ae5a9fbeb7d4afcd72a1418b3f1d9076a1d366e23fb75fee29ae48ccd832f,"{""D"": 67, ""G"": 96, ""J"": 0.6364583333333333, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 11}"
74b8cee3b4e60988e3939e67,max3sat_022,max3sat,max3sat,False,grid12,canonical,"1,1,0,2,1",4,0,5,10,2.2,full,"{""applicable"":true,""assignments_checked"":1024,""encoded_polynomial_sha256"":""d99787f8611b201df7c19306d7ceea64f938a1ae48a4677ea1c7c64be564f55e"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",059d084b3bda84b0ea8f3f87249df21112d9c6da0a368d11e73203c324ef2ad9,"{""D"": 52, ""G"": 79, ""J"": 0.5505208333333333, ""M"": 2.2, ""Q"": 10, ""logical_Q"": 10}"
92b9a44be6bd8c7601c0a9d6,max3sat_022,max3sat,max3sat,False,grid12,canonical,"0,0,1,2,0",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""f75a48322f6bd7658589355e3b3f94e2ec3bf59f3c8291cde084ddf91438c40e"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",493b660c40f5cc3dd655ecf242fb91cca5e2286fcf661b81a876968f217f5914,"{""D"": 44, ""G"": 75, ""J"": 0.5557291666666667, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 11}"
5376a55526c8f105fc07c09f,max3sat_022,max3sat,max3sat,False,grid12,canonical,"1,2,1,1,1",4,0,5,10,2.2,full,"{""applicable"":true,""assignments_checked"":1024,""encoded_polynomial_sha256"":""15c38cdf4b495a529b79014298e234ceab21c78b2e7af72297cbeff35565351b"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",d2da33a44641ad9abc7e4b23f4f701db0edb8e49ac9f39aae24f2404c60c41e6,"{""D"": 52, ""G"": 75, ""J"": 0.5442708333333334, ""M"": 2.2, ""Q"": 10, ""logical_Q"": 10}"
a341cc0f6dba371e9ff9c8a6,max3sat_022,max3sat,max3sat,False,grid12,canonical,"0,0,0,0,2",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""c20cacdece0a03638b73305788e01d1799bda146f572171bafac7c4992566ba6"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",a2c0de5604172fa0260b7692ebb6a4002c34a8b864175bdf6f690dedb9df28e6,"{""D"": 59, ""G"": 87, ""J"": 0.6057291666666667, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 11}"
8089b9c810afa15db3daf40a,max3sat_022,max3sat,max3sat,False,grid12,canonical,"1,0,1,0,2",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""5b9d84e01a3e2a50d53cfd289f28b442c77d9b052f5af075d3119ee031c1d472"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",cd50459b0383850904a4f25b3c03c1708dd3b2b18f68f3753ac6eed33120d718,"{""D"": 54, ""G"": 88, ""J"": 0.596875, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 11}"
6ce73ab43d092582417e1cd9,max3sat_022,max3sat,max3sat,False,grid12,canonical,"1,0,2,2,1",4,0,5,10,2.2,full,"{""applicable"":true,""assignments_checked"":1024,""encoded_polynomial_sha256"":""d0738715c94ac91bb8fdd4ca2182b1548277d080aa1bccbc6bb341ae8bd3b97e"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",071f3a86cdbf19c3456711f481c4ae618d541217bea11a5961e192b98bee0fa5,"{""D"": 43, ""G"": 71, ""J"": 0.5192708333333333, ""M"": 2.2, ""Q"": 10, ""logical_Q"": 10}"
ada553d0e104b4ceca9ccd1c,max3sat_022,max3sat,max3sat,False,grid12,canonical,"0,0,2,0,0",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""0aa68a5c106d33b115a7c72567cce825aa2e36a6e56f48aa059489d01d4b3fa4"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",04753d0c396f40c78aecdc413e7bd26ed425a519b3ee918717a34498b64e4a30,"{""D"": 66, ""G"": 87, ""J"": 0.6203125, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 11}"
1e962030d8f4007ce44a403d,max3sat_022,max3sat,max3sat,False,grid12,canonical,"2,1,0,2,2",5,0,5,11,1.1,full,"{""applicable"":true,""assignments_checked"":2048,""encoded_polynomial_sha256"":""a0d0077354858ee0c6983b0eca7e389b9a18af037fbddf827c25cd5daa1ae31c"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",6061ebbe4c3e9f7fbf2a50bbb614c0465637aa892fab11fda8b3c688da4b9c58,"{""D"": 50, ""G"": 81, ""J"": 0.5776041666666667, ""M"": 1.1, ""Q"": 11, ""logical_Q"": 11}"
191d8aa6e59fa3bb3c4fe49f,max3sat_022,max3sat,max3sat,False,grid12,canonical,"-1,-1,-1,-1,-1",0,5,0,6,0.0,native,"{""applicable"":true,""assignments_checked"":64,""encoded_polynomial_sha256"":""f35331257a27444bd92fc84174e9a0825638ff5abc1cdfdc1c81716040f43154"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",a7e84bffd1e30816f8ca68007dcc845a16bbe6d0c4d10a13b7f77b2cc7f97d9f,"{""D"": 47, ""G"": 56, ""J"": 0.18541666666666667, ""M"": 0, ""Q"": 6, ""logical_Q"": 6}"
328d2087791fd6f8e8977ce7,max3sat_022,max3sat,max3sat,False,grid12,canonical,"-1,-1,2,1,1",1,2,3,7,3.3000000000000003,strict_mixed,"{""applicable"":true,""assignments_checked"":128,""encoded_polynomial_sha256"":""ad815a2ce68646ec74535522288ebc689fc1f1b158310ed3c7196caf9f4f4fdb"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",142513e6278c0e8bc32cd03c02732fc6d1c42878e42953e38dc76b3ab1b46f52,"{""D"": 38, ""G"": 48, ""J"": 0.3197916666666667, ""M"": 3.3000000000000003, ""Q"": 7, ""logical_Q"": 7}"
91f103a41fa582311fff207c,max3sat_022,max3sat,max3sat,False,grid12,canonical,"1,1,-1,-1,-1",1,3,2,7,2.2,strict_mixed,"{""applicable"":true,""assignments_checked"":128,""encoded_polynomial_sha256"":""1ff9863094cfd063c194aeba8bd80aad003e1108726e84e43e9050e4e4875335"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",a71b22d3378f8b8e00da5407d76ae8067c5a7df2eccf66db88f76712ba6c8c05,"{""D"": 43, ""G"": 52, ""J"": 0.30208333333333337, ""M"": 2.2, ""Q"": 7, ""logical_Q"": 7}"
aeeaf453ae625f0c5213f89d,max3sat_022,max3sat,max3sat,False,grid12,canonical,"-1,2,-1,-1,0",1,3,2,7,2.2,strict_mixed,"{""applicable"":true,""assignments_checked"":128,""encoded_polynomial_sha256"":""7a36108c839fda9f6779a6cca014e31bc275a65633c6da8a419ea2972fcbfb2e"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",df8961934b01b96975c5d8bf4f3b333a345c1e6a0762e2640ba92281306f3790,"{""D"": 38, ""G"": 52, ""J"": 0.29166666666666663, ""M"": 2.2, ""Q"": 7, ""logical_Q"": 7}"
5e9367ca50783f5eab37ac96,max3sat_022,max3sat,max3sat,False,grid12,canonical,"1,-1,-1,-1,-1",1,4,1,7,1.1,strict_mixed,"{""applicable"":true,""assignments_checked"":128,""encoded_polynomial_sha256"":""39691da36eed8e68945becd06400a9ab66a93c406db2a8d53a6104ce8dc64e3f"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",37c4bb3bb0985c2e7b76e75efa839be67dad40a45daab4d000df53a99d7554df,"{""D"": 48, ""G"": 61, ""J"": 0.2921875, ""M"": 1.1, ""Q"": 7, ""logical_Q"": 7}"
69cdf52151ec92b5d1d1d3ab,max3sat_022,max3sat,max3sat,False,grid12,canonical,"1,1,2,-1,-1",2,2,3,8,2.2,strict_mixed,"{""applicable"":true,""assignments_checked"":256,""encoded_polynomial_sha256"":""84d29789746d861110f521408510b5c9706059848952ab39d022bec81debdd33"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",c892f4b6fdf31763437eaf5342dae88c8f6e9b84a88509e03c7b0d3bc3d7d9cc,"{""D"": 50, ""G"": 68, ""J"": 0.4041666666666667, ""M"": 2.2, ""Q"": 8, ""logical_Q"": 8}"
1ee93ee84a3ca850d86fb3f2,max3sat_022,max3sat,max3sat,False,grid12,canonical,"1,1,2,1,-1",2,1,4,8,2.2,strict_mixed,"{""applicable"":true,""assignments_checked"":256,""encoded_polynomial_sha256"":""0f7adc7c4ee021611d8e9174992fbe63e4d6111053ce476925fa91e447da9924"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",c21e300f4886feba109f32706ebf26c45e6aa7da7b354dcbf3112897adc94118,"{""D"": 40, ""G"": 63, ""J"": 0.3755208333333333, ""M"": 2.2, ""Q"": 8, ""logical_Q"": 8}"
67876a43d6d21acd8960bd27,max3sat_022,max3sat,max3sat,False,grid12,canonical,"0,-1,0,-1,-1",2,3,2,8,1.1,strict_mixed,"{""applicable"":true,""assignments_checked"":256,""encoded_polynomial_sha256"":""ca75c9e95dfca224a6761247bcd0055ecfa382b8b2ef268da65d47ab21f0ad70"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",7f76e2a31266e7f2d0498ef5c267fbd2d83c858bbe1975ada9a3276de8939753,"{""D"": 53, ""G"": 72, ""J"": 0.38229166666666664, ""M"": 1.1, ""Q"": 8, ""logical_Q"": 8}"
b7769969fdef743f256d118a,max3sat_022,max3sat,max3sat,False,grid12,canonical,"0,1,-1,2,-1",3,2,3,9,1.1,strict_mixed,"{""applicable"":true,""assignments_checked"":512,""encoded_polynomial_sha256"":""ace0fdf6cf49ad1c6d9ef429644e6f8173dbf97556bc291a3493e1b5e2036e17"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",4f61e9608d4356f4b90c598eb4599ff3381e3ffb7adea3fffd2ac62be3ce5af3,"{""D"": 65, ""G"": 88, ""J"": 0.4947916666666667, ""M"": 1.1, ""Q"": 9, ""logical_Q"": 9}"
d82ebd7ecfa81a92ff153d9a,max3sat_022,max3sat,max3sat,False,grid12,canonical,"0,1,2,0,1",4,0,5,10,2.2,full,"{""applicable"":true,""assignments_checked"":1024,""encoded_polynomial_sha256"":""b904fabe4c027799574b0740002a0d9ce236b4a7c60ea2e2e68bd945a794c05e"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",7ada52281931dc5baa5908b1d20e3f09625655f2162e1a6f9f5dd68c9ba9590e,"{""D"": 39, ""G"": 73, ""J"": 0.5140625, ""M"": 2.2, ""Q"": 11, ""logical_Q"": 10}"
d8d07e81b25e348e5452fa00,max3sat_022,max3sat,max3sat,False,grid12,canonical,"0,2,1,1,0",4,0,5,10,2.2,full,"{""applicable"":true,""assignments_checked"":1024,""encoded_polynomial_sha256"":""f63310bb5f8b293d45206208a0659360e8f7a9bcc8fb8986b982338b8c7bf600"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",78fb672df3eb56f1ed4fc788f1f148aefe2ae17d6b6a341325d37101a8b82380,"{""D"": 47, ""G"": 70, ""J"": 0.5260416666666666, ""M"": 2.2, ""Q"": 10, ""logical_Q"": 10}"
eddf12ccd09511f0d56d5922,max3sat_022,max3sat,max3sat,False,grid12,canonical,"0,1,-1,-1,1",3,2,3,9,1.1,strict_mixed,"{""applicable"":true,""assignments_checked"":512,""encoded_polynomial_sha256"":""6a1fd64904d939a9b1fc434d4c10e92cac8b62543eeb5bed348855df4687398f"",""inconsistent_minimiser_count"":0,""method"":""exhaustive_all_x_y_unique_consistent_lift"",""mismatch_count"":0}",fd9876e7b412206deea8eceb22a91c6cfaf414a39f5a4d72af340fd6829bb768,"{""D"": 52, ""G"": 78, ""J"": 0.45208333333333334, ""M"": 1.1, ""Q"": 9, ""logical_Q"": 9}"
